filename,actually_vulnerable,semgrep_found,type
BenchmarkTest02685.java,False,False,TN (True Negative)
BenchmarkTest02686.java,False,False,TN (True Negative)
BenchmarkTest02687.java,False,False,TN (True Negative)
BenchmarkTest02688.java,False,False,TN (True Negative)
BenchmarkTest02689.java,False,False,TN (True Negative)
BenchmarkTest02690.java,False,False,TN (True Negative)
BenchmarkTest02691.java,False,False,TN (True Negative)
BenchmarkTest02692.java,False,False,TN (True Negative)
BenchmarkTest02693.java,False,False,TN (True Negative)
BenchmarkTest02694.java,False,False,TN (True Negative)
BenchmarkTest02695.java,False,False,TN (True Negative)
BenchmarkTest02696.java,False,False,TN (True Negative)
BenchmarkTest02697.java,False,True,FP (False Positive)
BenchmarkTest02698.java,False,True,FP (False Positive)
BenchmarkTest02699.java,False,True,FP (False Positive)
BenchmarkTest02700.java,True,True,TP (True Positive)
BenchmarkTest02701.java,True,True,TP (True Positive)
BenchmarkTest02702.java,True,True,TP (True Positive)
BenchmarkTest02703.java,True,True,TP (True Positive)
BenchmarkTest02704.java,True,True,TP (True Positive)
BenchmarkTest02705.java,True,True,TP (True Positive)
BenchmarkTest02706.java,True,True,TP (True Positive)
BenchmarkTest02707.java,True,True,TP (True Positive)
BenchmarkTest02708.java,True,True,TP (True Positive)
BenchmarkTest02709.java,True,True,TP (True Positive)
BenchmarkTest02710.java,True,True,TP (True Positive)
BenchmarkTest02711.java,False,False,TN (True Negative)
BenchmarkTest02712.java,False,False,TN (True Negative)
BenchmarkTest02713.java,False,True,FP (False Positive)
BenchmarkTest02714.java,False,True,FP (False Positive)
BenchmarkTest02715.java,False,False,TN (True Negative)
BenchmarkTest02716.java,False,False,TN (True Negative)
BenchmarkTest02717.java,False,False,TN (True Negative)
BenchmarkTest02718.java,False,False,TN (True Negative)
BenchmarkTest02719.java,False,False,TN (True Negative)
BenchmarkTest02720.java,False,False,TN (True Negative)
BenchmarkTest02721.java,False,False,TN (True Negative)
BenchmarkTest02722.java,False,False,TN (True Negative)
BenchmarkTest02723.java,False,False,TN (True Negative)
BenchmarkTest02724.java,False,False,TN (True Negative)
BenchmarkTest02725.java,False,False,TN (True Negative)
BenchmarkTest02726.java,False,False,TN (True Negative)
BenchmarkTest02727.java,False,False,TN (True Negative)
BenchmarkTest02728.java,False,False,TN (True Negative)
BenchmarkTest02729.java,False,False,TN (True Negative)
BenchmarkTest02730.java,False,False,TN (True Negative)
BenchmarkTest02731.java,False,False,TN (True Negative)
BenchmarkTest02732.java,False,False,TN (True Negative)
BenchmarkTest02733.java,False,False,TN (True Negative)
BenchmarkTest02734.java,False,False,TN (True Negative)
BenchmarkTest02735.java,False,False,TN (True Negative)
BenchmarkTest02736.java,False,False,TN (True Negative)
BenchmarkTest02737.java,False,False,TN (True Negative)
BenchmarkTest02738.java,False,True,FP (False Positive)
BenchmarkTest02739.java,False,True,FP (False Positive)
BenchmarkTest02740.java,False,True,FP (False Positive)
